"Story","Title","Result","Date","Stability","Duration (s)"
"CT05 - Adicionar item no carrinho, Limpar Carrinho e voltar para loja","Adicionar item","SUCCESS","2018-02-14T14:27:18.039-02:00","0.0","73.77"
