"Story","Title","Result","Date","Stability","Duration (s)"
"CT04 - Adicionar item ao carrinho e calcular frete atq o CEP da RSI Matriz","Adicionar Item","SUCCESS","2018-01-30T14:47:07.638-02:00","0.0","141.49"
