"Story","Title","Result","Date","Stability","Duration (s)"
"CT01 - Selecionar hotel 5 estrelas Rio de Janeiro","Selecionar hotel","SUCCESS","2018-01-31T12:45:39.034-02:00","0.0","97.99"
